game_id,side,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20074315b,b,4315,2007,East,Elite Eight,2,2007 Georgetown,1,2007 North Carolina,96,84,12,180,1
20074415b,b,4415,2007,South,Elite Eight,2,2007 Memphis,1,2007 Ohio St.,76,92,-16,168,0
20075516b,b,5516,2007,Final Four,Final Four,2,2007 UCLA,1,2007 Florida,66,76,-10,142,0
20075517b,b,5517,2007,Final Four,Final Four,1,2007 Ohio St.,2,2007 Georgetown,67,60,7,127,1
20075618b,b,5618,2007,Final Four,Championship,1,2007 Ohio St.,1,2007 Florida,75,84,-9,159,0
20081101b,b,1101,2008,East,First Round,16,2008 Mount St. Mary's,1,2008 North Carolina,74,113,-39,187,0
20081102b,b,1102,2008,East,First Round,9,2008 Arkansas,8,2008 Indiana,86,72,14,158,1
20081103b,b,1103,2008,East,First Round,12,2008 George Mason,5,2008 Notre Dame,50,68,-18,118,0
20081104b,b,1104,2008,East,First Round,13,2008 Winthrop,4,2008 Washington St.,40,71,-31,111,0
20081105b,b,1105,2008,East,First Round,11,2008 Saint Joseph's,6,2008 Oklahoma,64,72,-8,136,0
20081106b,b,1106,2008,East,First Round,14,2008 Boise St.,3,2008 Louisville,61,79,-18,140,0
20081107b,b,1107,2008,East,First Round,10,2008 South Alabama,7,2008 Butler,61,81,-20,142,0
20081108b,b,1108,2008,East,First Round,15,2008 American,2,2008 Tennessee,57,72,-15,129,0
20081201b,b,1201,2008,Midwest,First Round,16,2008 Portland St.,1,2008 Kansas,61,85,-24,146,0
20081202b,b,1202,2008,Midwest,First Round,9,2008 Kent St.,8,2008 UNLV,58,71,-13,129,0
20081203b,b,1203,2008,Midwest,First Round,12,2008 Villanova,5,2008 Clemson,75,69,6,144,1
20081204b,b,1204,2008,Midwest,First Round,13,2008 Siena,4,2008 Vanderbilt,83,62,21,145,1
20081205b,b,1205,2008,Midwest,First Round,11,2008 Kansas St.,6,2008 USC,80,67,13,147,1
20081206b,b,1206,2008,Midwest,First Round,14,2008 Cal St. Fullerton,3,2008 Wisconsin,56,71,-15,127,0
20081207b,b,1207,2008,Midwest,First Round,10,2008 Davidson,7,2008 Gonzaga,82,76,6,158,1
20081208b,b,1208,2008,Midwest,First Round,15,2008 UMBC,2,2008 Georgetown,47,66,-19,113,0
20081301b,b,1301,2008,South,First Round,16,2008 UT Arlington,1,2008 Memphis,63,87,-24,150,0
20081302b,b,1302,2008,South,First Round,9,2008 Oregon,8,2008 Mississippi St.,69,76,-7,145,0
20081303b,b,1303,2008,South,First Round,12,2008 Temple,5,2008 Michigan St.,61,72,-11,133,0
20081304b,b,1304,2008,South,First Round,13,2008 Oral Roberts,4,2008 Pittsburgh,63,82,-19,145,0
20081305b,b,1305,2008,South,First Round,11,2008 Kentucky,6,2008 Marquette,66,74,-8,140,0
20081306b,b,1306,2008,South,First Round,14,2008 Cornell,3,2008 Stanford,53,77,-24,130,0
20081307b,b,1307,2008,South,First Round,10,2008 Saint Mary's,7,2008 Miami FL,64,78,-14,142,0
20081308b,b,1308,2008,South,First Round,15,2008 Austin Peay,2,2008 Texas,54,74,-20,128,0
20081401b,b,1401,2008,West,First Round,16,2008 Mississippi Valley St.,1,2008 UCLA,29,70,-41,99,0
20081402b,b,1402,2008,West,First Round,9,2008 Texas A&M,8,2008 BYU,67,62,5,129,1
20081403b,b,1403,2008,West,First Round,12,2008 Western Kentucky,5,2008 Drake,101,99,2,200,1
20081404b,b,1404,2008,West,First Round,13,2008 San Diego,4,2008 Connecticut,70,69,1,139,1
20081405b,b,1405,2008,West,First Round,11,2008 Baylor,6,2008 Purdue,79,90,-11,169,0
20081406b,b,1406,2008,West,First Round,14,2008 Georgia,3,2008 Xavier,61,73,-12,134,0
20081407b,b,1407,2008,West,First Round,10,2008 Arizona,7,2008 West Virginia,65,75,-10,140,0
20081408b,b,1408,2008,West,First Round,15,2008 Belmont,2,2008 Duke,70,71,-1,141,0
20082109b,b,2109,2008,East,Second Round,9,2008 Arkansas,1,2008 North Carolina,77,108,-31,185,0
20082110b,b,2110,2008,East,Second Round,4,2008 Washington St.,5,2008 Notre Dame,61,41,20,102,1
20082111b,b,2111,2008,East,Second Round,3,2008 Louisville,6,2008 Oklahoma,78,48,30,126,1
20082112b,b,2112,2008,East,Second Round,2,2008 Tennessee,7,2008 Butler,76,71,5,147,1
20082209b,b,2209,2008,Midwest,Second Round,8,2008 UNLV,1,2008 Kansas,56,75,-19,131,0
20082210b,b,2210,2008,Midwest,Second Round,13,2008 Siena,12,2008 Villanova,72,84,-12,156,0
20082211b,b,2211,2008,Midwest,Second Round,3,2008 Wisconsin,11,2008 Kansas St.,72,55,17,127,1
20082212b,b,2212,2008,Midwest,Second Round,2,2008 Georgetown,10,2008 Davidson,70,74,-4,144,0
20082309b,b,2309,2008,South,Second Round,8,2008 Mississippi St.,1,2008 Memphis,74,77,-3,151,0
20082310b,b,2310,2008,South,Second Round,4,2008 Pittsburgh,5,2008 Michigan St.,54,65,-11,119,0
20082311b,b,2311,2008,South,Second Round,3,2008 Stanford,6,2008 Marquette,82,81,1,163,1
20082312b,b,2312,2008,South,Second Round,2,2008 Texas,7,2008 Miami FL,75,72,3,147,1
20082409b,b,2409,2008,West,Second Round,9,2008 Texas A&M,1,2008 UCLA,49,51,-2,100,0
20082410b,b,2410,2008,West,Second Round,13,2008 San Diego,12,2008 Western Kentucky,63,72,-9,135,0
20082411b,b,2411,2008,West,Second Round,3,2008 Xavier,6,2008 Purdue,85,78,7,163,1
20082412b,b,2412,2008,West,Second Round,2,2008 Duke,7,2008 West Virginia,67,73,-6,140,0
20083113b,b,3113,2008,East,Sweet 16,4,2008 Washington St.,1,2008 North Carolina,47,68,-21,115,0
20083113b,b,3113,2008,East,Sweet 16,2,2008 Tennessee,3,2008 Louisville,60,79,-19,139,0
20083213b,b,3213,2008,Midwest,Sweet 16,12,2008 Villanova,1,2008 Kansas,57,72,-15,129,0
20083214b,b,3214,2008,Midwest,Sweet 16,10,2008 Davidson,3,2008 Wisconsin,73,56,17,129,1
20083313b,b,3313,2008,South,Sweet 16,5,2008 Michigan St.,1,2008 Memphis,74,92,-18,166,0
20083314b,b,3314,2008,South,Sweet 16,2,2008 Texas,3,2008 Stanford,82,62,20,144,1
20083413b,b,3413,2008,West,Sweet 16,12,2008 Western Kentucky,1,2008 UCLA,78,88,-10,166,0
20083414b,b,3414,2008,West,Sweet 16,7,2008 West Virginia,3,2008 Xavier,75,79,-4,154,0
20084115b,b,4115,2008,East,Elite Eight,3,2008 Louisville,1,2008 North Carolina,73,83,-10,156,0
20084215b,b,4215,2008,Midwest,Elite Eight,10,2008 Davidson,1,2008 Kansas,57,59,-2,116,0
20084315b,b,4315,2008,South,Elite Eight,2,2008 Texas,1,2008 Memphis,67,85,-18,152,0
20084415b,b,4415,2008,West,Elite Eight,3,2008 Xavier,1,2008 UCLA,57,76,-19,133,0
20085516b,b,5516,2008,Final Four,Final Four,1,2008 Kansas,1,2008 North Carolina,84,66,18,150,1
20085517b,b,5517,2008,Final Four,Final Four,1,2008 UCLA,1,2008 Memphis,63,78,-15,141,0
20085618b,b,5618,2008,Final Four,Championship,1,2008 Memphis,1,2008 Kansas,68,75,-7,143,0
20091101b,b,1101,2009,Midwest,First Round,16,2009 Morehead St.,1,2009 Louisville,54,74,-20,128,0
20091102b,b,1102,2009,Midwest,First Round,9,2009 Siena,8,2009 Ohio St.,74,72,2,146,1
20091103b,b,1103,2009,Midwest,First Round,12,2009 Arizona,5,2009 Utah,84,71,13,155,1
20091104b,b,1104,2009,Midwest,First Round,13,2009 Cleveland St.,4,2009 Wake Forest,84,69,15,153,1
20091105b,b,1105,2009,Midwest,First Round,11,2009 Dayton,6,2009 West Virginia,68,60,8,128,1
20091106b,b,1106,2009,Midwest,First Round,14,2009 North Dakota St.,3,2009 Kansas,74,84,-10,158,0
20091107b,b,1107,2009,Midwest,First Round,10,2009 USC,7,2009 Boston College,72,55,17,127,1
20091108b,b,1108,2009,Midwest,First Round,15,2009 Robert Morris,2,2009 Michigan St.,62,77,-15,139,0
20091201b,b,1201,2009,West,First Round,16,2009 Chattanooga,1,2009 Connecticut,47,103,-56,150,0
20091202b,b,1202,2009,West,First Round,9,2009 BYU,8,2009 Texas A&M,66,79,-13,145,0
20091203b,b,1203,2009,West,First Round,12,2009 Northern Iowa,5,2009 Purdue,56,61,-5,117,0
20091204b,b,1204,2009,West,First Round,13,2009 Mississippi St.,4,2009 Washington,58,71,-13,129,0
20091205b,b,1205,2009,West,First Round,11,2009 Utah St.,6,2009 Marquette,57,58,-1,115,0
20091206b,b,1206,2009,West,First Round,14,2009 Cornell,3,2009 Missouri,59,78,-19,137,0
20091207b,b,1207,2009,West,First Round,10,2009 Maryland,7,2009 California,84,71,13,155,1
20091208b,b,1208,2009,West,First Round,15,2009 Cal St. Northridge,2,2009 Memphis,70,81,-11,151,0
20091301b,b,1301,2009,East,First Round,16,2009 East Tennessee St.,1,2009 Pittsburgh,62,72,-10,134,0
20091302b,b,1302,2009,East,First Round,9,2009 Tennessee,8,2009 Oklahoma St.,75,77,-2,152,0
20091303b,b,1303,2009,East,First Round,12,2009 Wisconsin,5,2009 Florida St.,61,59,2,120,1
20091304b,b,1304,2009,East,First Round,13,2009 Portland St.,4,2009 Xavier,59,77,-18,136,0
20091305b,b,1305,2009,East,First Round,11,2009 VCU,6,2009 UCLA,64,65,-1,129,0
20091306b,b,1306,2009,East,First Round,14,2009 American,3,2009 Villanova,67,80,-13,147,0
20091307b,b,1307,2009,East,First Round,10,2009 Minnesota,7,2009 Texas,62,76,-14,138,0
20091308b,b,1308,2009,East,First Round,15,2009 Binghamton,2,2009 Duke,62,86,-24,148,0
20091401b,b,1401,2009,South,First Round,16,2009 Radford,1,2009 North Carolina,58,101,-43,159,0
20091402b,b,1402,2009,South,First Round,9,2009 Butler,8,2009 LSU,71,75,-4,146,0
20091403b,b,1403,2009,South,First Round,12,2009 Western Kentucky,5,2009 Illinois,76,72,4,148,1
20091404b,b,1404,2009,South,First Round,13,2009 Akron,4,2009 Gonzaga,64,77,-13,141,0
20091405b,b,1405,2009,South,First Round,11,2009 Temple,6,2009 Arizona St.,57,66,-9,123,0
20091406b,b,1406,2009,South,First Round,14,2009 Stephen F. Austin,3,2009 Syracuse,44,59,-15,103,0
20091407b,b,1407,2009,South,First Round,10,2009 Michigan,7,2009 Clemson,62,59,3,121,1
20091408b,b,1408,2009,South,First Round,15,2009 Morgan St.,2,2009 Oklahoma,54,82,-28,136,0
20092109b,b,2109,2009,Midwest,Second Round,9,2009 Siena,1,2009 Louisville,72,79,-7,151,0
20092110b,b,2110,2009,Midwest,Second Round,13,2009 Cleveland St.,12,2009 Arizona,57,71,-14,128,0
20092111b,b,2111,2009,Midwest,Second Round,3,2009 Kansas,11,2009 Dayton,60,43,17,103,1
20092112b,b,2112,2009,Midwest,Second Round,2,2009 Michigan St.,10,2009 USC,74,69,5,143,1
20092209b,b,2209,2009,West,Second Round,9,2009 Texas A&M,1,2009 Connecticut,66,92,-26,158,0
20092210b,b,2210,2009,West,Second Round,4,2009 Washington,5,2009 Purdue,74,76,-2,150,0
20092211b,b,2211,2009,West,Second Round,3,2009 Missouri,6,2009 Marquette,83,79,4,162,1
20092212b,b,2212,2009,West,Second Round,2,2009 Memphis,10,2009 Maryland,89,70,19,159,1
20092309b,b,2309,2009,East,Second Round,8,2009 Oklahoma St.,1,2009 Pittsburgh,76,84,-8,160,0
20092310b,b,2310,2009,East,Second Round,4,2009 Xavier,12,2009 Wisconsin,60,49,11,109,1
20092311b,b,2311,2009,East,Second Round,3,2009 Villanova,6,2009 UCLA,89,69,20,158,1
20092312b,b,2312,2009,East,Second Round,2,2009 Duke,7,2009 Texas,74,69,5,143,1
20092409b,b,2409,2009,South,Second Round,8,2009 LSU,1,2009 North Carolina,70,84,-14,154,0
20092410b,b,2410,2009,South,Second Round,4,2009 Gonzaga,12,2009 Western Kentucky,83,81,2,164,1
20092411b,b,2411,2009,South,Second Round,3,2009 Syracuse,6,2009 Arizona St.,78,67,11,145,1
20092412b,b,2412,2009,South,Second Round,2,2009 Oklahoma,10,2009 Michigan,73,63,10,136,1
20093113b,b,3113,2009,Midwest,Sweet 16,12,2009 Arizona,1,2009 Louisville,64,103,-39,167,0
20093113b,b,3113,2009,Midwest,Sweet 16,2,2009 Michigan St.,3,2009 Kansas,67,62,5,129,1
20093213b,b,3213,2009,West,Sweet 16,5,2009 Purdue,1,2009 Connecticut,60,72,-12,132,0
20093214b,b,3214,2009,West,Sweet 16,2,2009 Memphis,3,2009 Missouri,91,102,-11,193,0
20093313b,b,3313,2009,East,Sweet 16,4,2009 Xavier,1,2009 Pittsburgh,55,60,-5,115,0
20093314b,b,3314,2009,East,Sweet 16,2,2009 Duke,3,2009 Villanova,54,77,-23,131,0
20093413b,b,3413,2009,South,Sweet 16,4,2009 Gonzaga,1,2009 North Carolina,77,98,-21,175,0
20093414b,b,3414,2009,South,Sweet 16,2,2009 Oklahoma,3,2009 Syracuse,84,71,13,155,1
20094115b,b,4115,2009,Midwest,Elite Eight,2,2009 Michigan St.,1,2009 Louisville,64,52,12,116,1
20094215b,b,4215,2009,West,Elite Eight,3,2009 Missouri,1,2009 Connecticut,75,82,-7,157,0
20094315b,b,4315,2009,East,Elite Eight,3,2009 Villanova,1,2009 Pittsburgh,78,76,2,154,1
20094415b,b,4415,2009,South,Elite Eight,2,2009 Oklahoma,1,2009 North Carolina,60,72,-12,132,0
20095516b,b,5516,2009,Final Four,Final Four,1,2009 Connecticut,2,2009 Michigan St.,73,82,-9,155,0
20095517b,b,5517,2009,Final Four,Final Four,1,2009 North Carolina,3,2009 Villanova,83,69,14,152,1
20095618b,b,5618,2009,Final Four,Championship,1,2009 North Carolina,2,2009 Michigan St.,89,72,17,161,1
20101101b,b,1101,2010,Midwest,First Round,16,2010 Lehigh,1,2010 Kansas,74,90,-16,164,0
20101102b,b,1102,2010,Midwest,First Round,9,2010 Northern Iowa,8,2010 UNLV,69,66,3,135,1
20101103b,b,1103,2010,Midwest,First Round,12,2010 New Mexico St.,5,2010 Michigan St.,67,70,-3,137,0
20101104b,b,1104,2010,Midwest,First Round,13,2010 Houston,4,2010 Maryland,77,89,-12,166,0
20101105b,b,1105,2010,Midwest,First Round,11,2010 San Diego St.,6,2010 Tennessee,59,62,-3,121,0
20101106b,b,1106,2010,Midwest,First Round,14,2010 Ohio,3,2010 Georgetown,97,83,14,180,1
20101107b,b,1107,2010,Midwest,First Round,10,2010 Georgia Tech,7,2010 Oklahoma St.,64,59,5,123,1
20101108b,b,1108,2010,Midwest,First Round,15,2010 UC Santa Barbara,2,2010 Ohio St.,51,68,-17,119,0
20101201b,b,1201,2010,West,First Round,16,2010 Vermont,1,2010 Syracuse,56,79,-23,135,0
20101202b,b,1202,2010,West,First Round,9,2010 Florida St.,8,2010 Gonzaga,60,67,-7,127,0
20101203b,b,1203,2010,West,First Round,12,2010 UTEP,5,2010 Butler,59,77,-18,136,0
20101204b,b,1204,2010,West,First Round,13,2010 Murray St.,4,2010 Vanderbilt,66,65,1,131,1
20101205b,b,1205,2010,West,First Round,11,2010 Minnesota,6,2010 Xavier,54,65,-11,119,0
20101206b,b,1206,2010,West,First Round,14,2010 Oakland,3,2010 Pittsburgh,66,89,-23,155,0
20101207b,b,1207,2010,West,First Round,10,2010 Florida,7,2010 BYU,92,99,-7,191,0
20101208b,b,1208,2010,West,First Round,15,2010 North Texas,2,2010 Kansas St.,62,82,-20,144,0
20101301b,b,1301,2010,East,First Round,16,2010 East Tennessee St.,1,2010 Kentucky,71,100,-29,171,0
20101302b,b,1302,2010,East,First Round,9,2010 Wake Forest,8,2010 Texas,81,80,1,161,1
20101303b,b,1303,2010,East,First Round,12,2010 Cornell,5,2010 Temple,78,65,13,143,1
20101304b,b,1304,2010,East,First Round,13,2010 Wofford,4,2010 Wisconsin,49,53,-4,102,0
20101305b,b,1305,2010,East,First Round,11,2010 Washington,6,2010 Marquette,80,78,2,158,1
20101306b,b,1306,2010,East,First Round,14,2010 Montana,3,2010 New Mexico,57,62,-5,119,0
20101307b,b,1307,2010,East,First Round,10,2010 Missouri,7,2010 Clemson,86,78,8,164,1
20101308b,b,1308,2010,East,First Round,15,2010 Morgan St.,2,2010 West Virginia,50,77,-27,127,0
20101401b,b,1401,2010,South,First Round,16,2010 Arkansas Pine Bluff,1,2010 Duke,44,73,-29,117,0
20101402b,b,1402,2010,South,First Round,9,2010 Louisville,8,2010 California,62,77,-15,139,0
20101403b,b,1403,2010,South,First Round,12,2010 Utah St.,5,2010 Texas A&M,53,69,-16,122,0
20101404b,b,1404,2010,South,First Round,13,2010 Siena,4,2010 Purdue,64,72,-8,136,0
20101405b,b,1405,2010,South,First Round,11,2010 Old Dominion,6,2010 Notre Dame,51,50,1,101,1
20101406b,b,1406,2010,South,First Round,14,2010 Sam Houston St.,3,2010 Baylor,59,68,-9,127,0
20101407b,b,1407,2010,South,First Round,10,2010 Saint Mary's,7,2010 Richmond,80,71,9,151,1
20101408b,b,1408,2010,South,First Round,15,2010 Robert Morris,2,2010 Villanova,70,73,-3,143,0
20102109b,b,2109,2010,Midwest,Second Round,9,2010 Northern Iowa,1,2010 Kansas,69,67,2,136,1
20102110b,b,2110,2010,Midwest,Second Round,4,2010 Maryland,5,2010 Michigan St.,83,85,-2,168,0
20102111b,b,2111,2010,Midwest,Second Round,14,2010 Ohio,6,2010 Tennessee,68,83,-15,151,0
20102112b,b,2112,2010,Midwest,Second Round,2,2010 Ohio St.,10,2010 Georgia Tech,75,66,9,141,1
20102209b,b,2209,2010,West,Second Round,8,2010 Gonzaga,1,2010 Syracuse,65,87,-22,152,0
20102210b,b,2210,2010,West,Second Round,13,2010 Murray St.,5,2010 Butler,52,54,-2,106,0
20102211b,b,2211,2010,West,Second Round,3,2010 Pittsburgh,6,2010 Xavier,68,71,-3,139,0
20102212b,b,2212,2010,West,Second Round,2,2010 Kansas St.,7,2010 BYU,84,72,12,156,1
20102309b,b,2309,2010,East,Second Round,9,2010 Wake Forest,1,2010 Kentucky,60,90,-30,150,0
20102310b,b,2310,2010,East,Second Round,4,2010 Wisconsin,12,2010 Cornell,69,87,-18,156,0
20102311b,b,2311,2010,East,Second Round,3,2010 New Mexico,11,2010 Washington,64,82,-18,146,0
20102312b,b,2312,2010,East,Second Round,2,2010 West Virginia,10,2010 Missouri,68,59,9,127,1
20102409b,b,2409,2010,South,Second Round,8,2010 California,1,2010 Duke,53,68,-15,121,0
20102410b,b,2410,2010,South,Second Round,4,2010 Purdue,5,2010 Texas A&M,63,61,2,124,1
20102411b,b,2411,2010,South,Second Round,3,2010 Baylor,11,2010 Old Dominion,76,68,8,144,1
20102412b,b,2412,2010,South,Second Round,2,2010 Villanova,10,2010 Saint Mary's,68,75,-7,143,0
20103113b,b,3113,2010,Midwest,Sweet 16,5,2010 Michigan St.,9,2010 Northern Iowa,59,52,7,111,1
20103113b,b,3113,2010,Midwest,Sweet 16,2,2010 Ohio St.,6,2010 Tennessee,73,76,-3,149,0
20103213b,b,3213,2010,West,Sweet 16,5,2010 Butler,1,2010 Syracuse,63,59,4,122,1
20103214b,b,3214,2010,West,Sweet 16,2,2010 Kansas St.,6,2010 Xavier,101,96,5,197,1
20103313b,b,3313,2010,East,Sweet 16,12,2010 Cornell,1,2010 Kentucky,45,62,-17,107,0
20103314b,b,3314,2010,East,Sweet 16,2,2010 West Virginia,11,2010 Washington,69,56,13,125,1
20103413b,b,3413,2010,South,Sweet 16,4,2010 Purdue,1,2010 Duke,57,70,-13,127,0
20103414b,b,3414,2010,South,Sweet 16,10,2010 Saint Mary's,3,2010 Baylor,49,72,-23,121,0
20104115b,b,4115,2010,Midwest,Elite Eight,6,2010 Tennessee,5,2010 Michigan St.,69,70,-1,139,0
20104215b,b,4215,2010,West,Elite Eight,2,2010 Kansas St.,5,2010 Butler,56,63,-7,119,0
20104315b,b,4315,2010,East,Elite Eight,2,2010 West Virginia,1,2010 Kentucky,73,66,7,139,1
20104415b,b,4415,2010,South,Elite Eight,3,2010 Baylor,1,2010 Duke,71,78,-7,149,0
20105516b,b,5516,2010,Final Four,Final Four,5,2010 Butler,5,2010 Michigan St.,52,50,2,102,1
20105517b,b,5517,2010,Final Four,Final Four,1,2010 Duke,2,2010 West Virginia,78,57,21,135,1
20105618b,b,5618,2010,Final Four,Championship,1,2010 Duke,5,2010 Butler,61,59,2,120,1
20111101b,b,1101,2011,East,First Round,16,2011 UTSA,1,2011 Ohio St.,46,75,-29,121,0
20111102b,b,1102,2011,East,First Round,9,2011 Villanova,8,2011 George Mason,57,61,-4,118,0
20111103b,b,1103,2011,East,First Round,12,2011 Clemson,5,2011 West Virginia,76,84,-8,160,0
20111104b,b,1104,2011,East,First Round,13,2011 Princeton,4,2011 Kentucky,57,59,-2,116,0
20111105b,b,1105,2011,East,First Round,11,2011 Marquette,6,2011 Xavier,66,55,11,121,1
20111106b,b,1106,2011,East,First Round,14,2011 Indiana St.,3,2011 Syracuse,60,77,-17,137,0
20111107b,b,1107,2011,East,First Round,10,2011 Georgia,7,2011 Washington,65,68,-3,133,0
20111108b,b,1108,2011,East,First Round,15,2011 LIU,2,2011 North Carolina,87,102,-15,189,0
20111201b,b,1201,2011,West,First Round,16,2011 Hampton,1,2011 Duke,45,87,-42,132,0
20111202b,b,1202,2011,West,First Round,9,2011 Tennessee,8,2011 Michigan,45,75,-30,120,0
20111203b,b,1203,2011,West,First Round,12,2011 Memphis,5,2011 Arizona,75,77,-2,152,0
20111204b,b,1204,2011,West,First Round,13,2011 Oakland,4,2011 Texas,81,85,-4,166,0
20111205b,b,1205,2011,West,First Round,11,2011 Missouri,6,2011 Cincinnati,63,78,-15,141,0
20111206b,b,1206,2011,West,First Round,14,2011 Bucknell,3,2011 Connecticut,52,81,-29,133,0
20111207b,b,1207,2011,West,First Round,10,2011 Penn St.,7,2011 Temple,64,66,-2,130,0
20111208b,b,1208,2011,West,First Round,15,2011 Northern Colorado,2,2011 San Diego St.,50,68,-18,118,0
20111301b,b,1301,2011,Southwest,First Round,16,2011 Boston University,1,2011 Kansas,53,72,-19,125,0
20111302b,b,1302,2011,Southwest,First Round,9,2011 Illinois,8,2011 UNLV,73,62,11,135,1
20111303b,b,1303,2011,Southwest,First Round,12,2011 Richmond,5,2011 Vanderbilt,69,66,3,135,1
20111304b,b,1304,2011,Southwest,First Round,13,2011 Morehead St.,4,2011 Louisville,62,61,1,123,1
20111305b,b,1305,2011,Southwest,First Round,11,2011 VCU,6,2011 Georgetown,74,56,18,130,1
20111306b,b,1306,2011,Southwest,First Round,14,2011 Saint Peter's,3,2011 Purdue,43,65,-22,108,0
20111307b,b,1307,2011,Southwest,First Round,10,2011 Florida St.,7,2011 Texas A&M,57,50,7,107,1
20111308b,b,1308,2011,Southwest,First Round,15,2011 Akron,2,2011 Notre Dame,56,69,-13,125,0
20111401b,b,1401,2011,Southeast,First Round,16,2011 UNC Asheville,1,2011 Pittsburgh,51,74,-23,125,0
20111402b,b,1402,2011,Southeast,First Round,9,2011 Old Dominion,8,2011 Butler,58,60,-2,118,0
20111403b,b,1403,2011,Southeast,First Round,12,2011 Utah St.,5,2011 Kansas St.,68,73,-5,141,0
20111404b,b,1404,2011,Southeast,First Round,13,2011 Belmont,4,2011 Wisconsin,58,72,-14,130,0
20111405b,b,1405,2011,Southeast,First Round,11,2011 Gonzaga,6,2011 St. John's,86,71,15,157,1
20111406b,b,1406,2011,Southeast,First Round,14,2011 Wofford,3,2011 BYU,66,74,-8,140,0
20111407b,b,1407,2011,Southeast,First Round,10,2011 Michigan St.,7,2011 UCLA,76,78,-2,154,0
20111408b,b,1408,2011,Southeast,First Round,15,2011 UC Santa Barbara,2,2011 Florida,51,79,-28,130,0
20112109b,b,2109,2011,East,Second Round,8,2011 George Mason,1,2011 Ohio St.,66,98,-32,164,0
20112110b,b,2110,2011,East,Second Round,4,2011 Kentucky,5,2011 West Virginia,71,63,8,134,1
20112111b,b,2111,2011,East,Second Round,3,2011 Syracuse,11,2011 Marquette,62,66,-4,128,0
20112112b,b,2112,2011,East,Second Round,2,2011 North Carolina,7,2011 Washington,86,83,3,169,1
20112209b,b,2209,2011,West,Second Round,8,2011 Michigan,1,2011 Duke,71,73,-2,144,0
20112210b,b,2210,2011,West,Second Round,4,2011 Texas,5,2011 Arizona,69,70,-1,139,0
20112211b,b,2211,2011,West,Second Round,3,2011 Connecticut,6,2011 Cincinnati,69,58,11,127,1
20112212b,b,2212,2011,West,Second Round,2,2011 San Diego St.,7,2011 Temple,71,64,7,135,1
20112309b,b,2309,2011,Southwest,Second Round,9,2011 Illinois,1,2011 Kansas,59,73,-14,132,0
